#{"t_start": 1652196884.170953, "env_id": "SeaquestNoFrameskip-v4"}
r,l,t
0.0,1290,25.142767
120.0,2266,81.64573
100.0,2302,140.74253
80.0,1931,191.947323
120.0,2263,225.65868
