#{"t_start": 1652197921.9933898, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
9.0,1703,39.641037
2.0,803,54.478533
0.0,519,74.781892
0.0,526,83.877326
1.0,714,96.374164
0.0,504,105.273458
1.0,642,116.30326
0.0,536,134.92443
1.0,708,147.567373
0.0,513,156.402622
2.0,887,173.1945
3.0,1035,201.895799
2.0,821,216.647232
2.0,821,232.88772
0.0,526,253.361202
5.0,1391,281.048785
0.0,538,291.691311
