#{"t_start": 1652197923.4264028, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,1343,31.447241
0.0,518,40.315514
0.0,506,49.255839
3.0,1015,78.909811
0.0,517,88.043272
0.0,526,96.72241
2.0,907,113.22108
1.0,640,134.187909
2.0,899,150.401377
2.0,819,165.316926
3.0,936,192.626244
0.0,536,201.686651
5.0,1256,225.863752
1.0,680,250.280021
2.0,812,265.418733
0.0,537,275.469838
2.0,888,293.473572
